filename,origin,combined_rank,new_index,new_batch_500
DB0-m9_o1_o19_f0_sra.sym.10_repeat,original,4238,,
DB0-m29_o92_o78_f0_pts.sym.30_repeat,new,621,357.0,1.0
DB0-m3_o24_o78_f0_fsc.sym.14_repeat,original,3246,,
DB1-Cu2N8-ADC_B-fum_B_No232_repeat,new,4402,2352.0,5.0
DB0-m3_o9_o20_f0_pcu.sym.3_repeat,new,4101,2194.0,5.0
DB12-HAPHUD_clean_repeat,original,5155,,
DB0-m2_o8_o29_f0_pcu.sym.66_repeat,new,1884,1022.0,3.0
DB12-ic403134c_si_002_clean_repeat,new,5229,2547.0,6.0
DB0-m29_o95_o87_f0_pts.sym.1_repeat,new,645,372.0,1.0
DB15-pcu_N65_E199_opt_repeat,original,5377,,
DB1-Cu2O8-irmof10_A-irmof6_A_No352_repeat,original,4553,,
DB0-m2_o9_o14_f0_nbo.sym.22_repeat,original,1895,,
DB0-m2_o14_o27_f0_nbo.sym.109_repeat,original,1062,,
DB0-m9_o18_o23_f0_sra.sym.94_repeat,new,4216,2259.0,5.0
DB0-m5_o6_o20_f0_bcu.sym.33_repeat,new,4138,2215.0,5.0
DB0-m29_o80_o90_f0_pts.sym.84_repeat,original,121,,
DB0-m3_o1_o15_f0_nbo.sym.73_repeat,new,2998,1569.0,4.0
DB0-m3_o1500_o13_f0_fsc.sym.16_repeat,new,2524,1285.0,3.0
DB0-m9_o16_o20_f0_sra.sym.106_repeat,original,4188,,
DB7-ddmof_18583_repeat,original,6000,,
DB5-hypotheticalMOF_5040313_1_1_1_15_16_0_repeat,original,5634,,
DB0-m2_o1_o14_f0_nbo.sym.24_repeat,original,1231,,
DB0-m3_o490_o22_f0_fsc.sym.16_repeat,original,3616,,
DB0-m9_o17_o19_f0_sra.sym.57_repeat,new,4195,2249.0,5.0
DB1-Zn2O8-AZO_A-DPAC_A_No781_repeat,original,4898,,
DB0-m3_o2_o14_f0_nbo.sym.106_repeat,new,3329,1742.0,4.0
DB0-m3_o32_o32_pto.sym.122_repeat,original,3404,,
DB0-m29_o81_o1470_f0_pts.sym.24_repeat,new,135,65.0,1.0
DB5-hypotheticalMOF_10834_1_0_0_6_24_10_repeat,new,5407,2641.0,6.0
DB0-m3_o18_o22_f0_pcu.sym.60_repeat,original,2933,,
DB1-Zn2O8N2-AZO_A-BDC_A_No380_repeat,original,5022,,
DB0-m3_o51_o159_f0_fsc.sym.63_repeat,new,3711,1974.0,4.0
DB0-m9_o21_o26_f0_sra.sym.12_repeat,new,4258,2281.0,5.0
DB0-m2_o6_o22_f0_nbo.sym.49_repeat,new,1722,923.0,2.0
DB0-m3_o17_o1500_f0_fsc.sym.50_repeat,new,2865,1499.0,3.0
DB0-m29_o90_o45_f0_pts.sym.126_repeat,original,512,,
DB7-ddmof_5416_repeat,original,6074,,
DB0-m1_o6_o9_f0_pcu_repeat,new,63,27.0,1.0
DB0-m2_o3_o14_f0_nbo.sym.38_repeat,new,1554,823.0,2.0
DB0-m3_o7_o14_f0_pcu.sym.20_repeat,original,3880,,
DB13-lvt-Syn033948_repeat,new,5291,2587.0,6.0
DB5-hypotheticalMOF_5072324_3_0_2_19_19_4_repeat,new,5742,2807.0,6.0
DB0-m3_o160_o88_f0_fsc.sym.3_repeat,original,2776,,
DB1-Cu2O8N2-DPAC_A-irmof10_A_No455_repeat,original,4714,,
DB0-m3_o88_o25_f0_fsc.sym.54_repeat,new,3952,2117.0,5.0
DB15-dmp_N76_E73_opt_repeat,original,5350,,
DB0-m29_o96_o1530_f0_pts.sym.53_repeat,new,680,379.0,1.0
DB5-hypotheticalMOF_6615_1_0_0_10_10_11_repeat,new,5785,2834.0,6.0
DB0-m2_o19_o25_f0_nbo.sym.34_repeat,new,1212,640.0,2.0
DB0-m29_o80_o91_f0_pts.sym.80_repeat,new,123,55.0,1.0
DB0-m3_o160_o105_f0_fsc.sym.36_repeat,new,2717,1415.0,3.0
DB0-m3_o3_o7_f0_pcu.sym.83_repeat,new,3485,1834.0,4.0
DB13-acs-Syn026776_repeat,original,5236,,
DB0-m3_o8_o27_f0_pcu.sym.127_repeat,original,3998,,
DB13-cds-Syn034832_repeat,new,5261,2568.0,6.0
DB0-m2_o19_o24_f0_nbo.sym.137_repeat,new,1211,639.0,2.0
DB0-m29_o91_o101_f0_pts.sym.76_repeat,new,568,327.0,1.0
DB0-m3_o4_o27_f0_nbo.sym.99_repeat,new,3668,1944.0,4.0
DB0-m29_o90_o570_f0_pts.sym.27_repeat,new,549,314.0,1.0
DB0-m3_o90_o22_f0_fsc.sym.5_repeat,original,4023,,
DB0-m2_o11_o18_f0_pcu.sym.40_repeat,original,865,,
DB1-Cu2O8-irmof8_A-nott112_No11_repeat,original,4602,,
DB0-m2_o24_o25_f0_pcu.sym.43_repeat,new,1393,734.0,2.0
DB1-Cu2O8-irmof10_A-irmof7_A_No494_repeat,original,4561,,
DB1-Cu2O8-irmof14_A-irmof16_A_No675_repeat,original,4577,,
DB0-m3_o96_o6_f0_fsc.sym.5_repeat,original,4078,,
DB0-m3_o24_o25_f0_pcu.sym.57_repeat,new,3218,1690.0,4.0
DB0-m2_o9_o20_f0_nbo.sym.80_repeat,new,1913,1040.0,3.0
DB0-m29_o97_o149_f0_pts.sym.42_repeat,new,721,394.0,1.0
DB0-m3_o88_o22_f0_fsc.sym.33_repeat,original,3950,,
DB5-hypotheticalMOF_7423_1_0_0_11_24_2_repeat,new,5791,2838.0,6.0
DB0-m29_o96_o45_f0_pts.sym.61_repeat,new,691,383.0,1.0
DB0-m3_o15_o19_f0_nbo.sym.69_repeat,original,2692,,
DB0-m2_o7_o15_f0_nbo.sym.20_repeat,new,1774,949.0,2.0
DB0-m29_o91_o93_f0_pts.sym.72_repeat,new,603,349.0,1.0
DB0-m3_o23_o23_f0_nbo.sym.155_repeat,new,3167,1664.0,4.0
DB5-hypotheticalMOF_3169_1_0_0_24_9_7_repeat,new,5498,2678.0,6.0
DB0-m3_o12_o29_f0_pcu.sym.37_repeat,original,2277,,
DB0-m3_o13_o18_f0_pcu.sym.55_repeat,new,2318,1159.0,3.0
DB1-Zn2O8-fum_A-irmof8_A_No213_repeat,new,4942,2478.0,5.0
DB0-m29_o90_o1530_f0_pts.sym.71_repeat,new,504,289.0,1.0
DB1-Cu2O8-irmof10_A-irmof7_A_No516_repeat,original,4564,,
DB0-m29_o84_o52_f0_pts.sym.12_repeat,new,319,173.0,1.0
DB1-Cu2N8-DPAC_B-irmof7_B_No1093_repeat,new,4428,2366.0,5.0
DB0-m2_o9_o22_f0_nbo.sym.85_repeat,new,1917,1041.0,3.0
DB0-m29_o83_o52_f0_pts.sym.49_repeat,new,275,149.0,1.0
DB7-ddmof_7147_repeat,new,6087,2998.0,6.0
DB5-hypotheticalMOF_5017453_1_0_0_19_1_2_repeat,new,5570,2718.0,6.0
DB0-m2_o23_o25_f0_nbo.sym.136_repeat,new,1362,717.0,2.0
DB0-m3_o1530_o159_f0_fsc.sym.46_repeat,new,2603,1334.0,3.0
DB0-m2_o2_o7_f0_pcu.sym.2_repeat,original,1527,,
DB0-m3_o1490_o155_f0_fsc.sym.12_repeat,original,2433,,
DB0-m3_o12_o23_f0_pcu.sym.37_repeat,original,2229,,
DB5-hypotheticalMOF_1100_1_1_0_2_17_7_repeat,original,5408,,
DB1-Al2O6-irmof20_B-irmof7_B_No102_repeat,new,4376,2342.0,5.0
DB0-m3_o440_o23_f0_fsc.sym.128_repeat,new,3530,1865.0,4.0
DB0-m3_o8_o24_f0_pcu.sym.25_repeat,original,3989,,
DB1-Cu2O8-AZO_A-fum_A_No188_repeat,original,4507,,
DB6-pMOF_373_repeat,new,5979,2940.0,6.0
DB0-m3_o4_o25_f0_nbo.sym.102_repeat,original,3658,,
DB0-m2_o11_o29_f0_pcu.sym.90_repeat,original,946,,
DB13-nbo-Syn039532_repeat,original,5333,,
DB6-cuf_6605_repeat,new,5912,2906.0,6.0
DB0-m29_o84_o148_f0_pts.sym.53_repeat,new,296,159.0,1.0
DB6-cuf_7052_repeat,new,5926,2914.0,6.0
DB13-lvt-Syn038394_repeat,original,5300,,
DB0-m29_o84_o1500_f0_pts.sym.55_repeat,new,299,160.0,1.0
DB0-m23_o151_o58_f0_pcu_repeat,original,69,,
DB1-Cu2O8-ADC_A-BDC_A_No1259_repeat,original,4451,,
DB0-m29_o97_o45_f0_pts.sym.76_repeat,new,737,405.0,1.0
DB0-m2_o3_o7_f0_pcu.sym.58_repeat,new,1599,845.0,2.0
DB0-m3_o148_o6_f0_fsc.sym.20_repeat,original,2432,,
DB0-m9_o1_o13_f0_sra.sym.96_repeat,new,4234,2270.0,5.0
DB0-m3_o530_o155_f0_fsc.sym.60_repeat,new,3751,2001.0,5.0
DB0-m2_o2_o26_f0_pcu.sym.29_repeat,original,1504,,
DB13-lvt-Syn028622_repeat,new,5286,2583.0,6.0
DB0-m29_o81_o149_f0_pts.sym.19_repeat,original,151,,
DB0-m29_o99_o111_f0_pts.sym.70_repeat,original,757,,
DB0-m3_o11_o25_f0_nbo.sym.55_repeat,original,2094,,
DB0-m3_o9_o18_f0_pcu.sym.11_repeat,new,4094,2188.0,5.0
DB0-m2_o6_o17_f0_pcu.sym.5_repeat,original,1704,,
DB5-hypotheticalMOF_5009267_1_0_0_8_9_4_repeat,original,5546,,
DB0-m3_o1_o21_f0_pcu.sym.58_repeat,original,3008,,
DB0-m29_o81_o46_f0_pts.sym.9_repeat,new,170,87.0,1.0
DB0-m3_o12_o19_f0_pcu.sym.74_repeat,new,2214,1130.0,3.0
DB0-m29_o88_o148_f0_pts.sym.88_repeat,new,377,213.0,1.0
DB0-m3_o11_o25_f0_nbo.sym.12_repeat,original,2092,,
DB10-dia_sym_4_mc_si__L_5_repeat,original,5130,,
DB0-m2_o11_o15_f0_pcu.sym.2_repeat,new,860,465.0,1.0
DB0-m3_o7_o16_f0_pcu.sym.16_repeat,new,3888,2081.0,5.0
DB1-Zn2O8-ADC_A-irmof8_A_No5_repeat,new,4879,2466.0,5.0
DB1-Zn2O8N2-AZO_A-DPAC_A_No715_repeat,original,5028,,
DB0-m29_o88_o1490_f0_pts.sym.88_repeat,original,379,,
DB0-m3_o16_o18_f0_pcu.sym.42_repeat,original,2796,,
DB0-m3_o13_o29_f0_pcu.sym.91_repeat,new,2346,1178.0,3.0
DB0-m2_o20_o24_f0_pcu.sym.19_repeat,original,1295,,
DB0-m3_o10_o19_f0_pcu.sym.41_repeat,original,1967,,
DB0-m2_o26_unh_repeat,new,1433,757.0,2.0
DB1-Al2O6-ADC_B-BDC_B_No11_repeat,new,4356,2330.0,5.0
DB5-hypotheticalMOF_5038022_1_1_1_18_16_14_repeat,new,5621,2748.0,6.0
DB0-m3_o1_o25_f0_nbo.sym.10_repeat,new,3027,1591.0,4.0
DB0-m2_o7_o16_f0_pcu.sym.99_repeat,original,1780,,
DB12-NUYWEK_clean_repeat,original,5185,,
DB1-Zn2O8N2-AZO_A-BDC_A_No423_repeat,original,5023,,
DB1-Cu2O8N2-ADC_A-irmof8_A_No618_repeat,original,4645,,
DB0-m2_o7_o58_f0_pcu_repeat,original,1819,,
DB13-acs-Syn023493_repeat,new,5235,2550.0,6.0
DB0-m2_o10_o28_f0_pcu.sym.28_repeat,original,842,,
DB0-m3_o440_o155_f0_fsc.sym.82_repeat,new,3519,1859.0,4.0
DB0-m2_o18_o22_f0_pcu.sym.33_repeat,original,1190,,
DB0-m29_o81_o51_f0_pts.sym.99_repeat,original,176,,
DB0-m3_o11_o26_f0_pcu.sym.12_repeat,original,2108,,
DB0-m3_o160_o51_f0_fsc.sym.24_repeat,original,2764,,
DB0-m2_o11_o29_f0_pcu.sym.25_repeat,original,928,,
DB0-m3_o2_o21_f0_pcu.sym.52_repeat,new,3353,1756.0,4.0
DB0-m18_o24_o48_f0_fsc_repeat,new,46,20.0,1.0
DB0-m2_o1_o28_f0_nbo.sym.55_repeat,original,1261,,
DB0-m2_o15_o25_f0_nbo.sym.50_repeat,new,1097,577.0,2.0
DB0-m2_o28_o28_f0_pcu.sym.1_repeat,original,1444,,
DB0-m3_o11_o29_f0_pcu.sym.43_repeat,original,2165,,
DB0-m3_o1_o23_f0_nbo.sym.14_repeat,new,3015,1580.0,4.0
DB0-m2_o18_o21_f0_pcu.sym.55_repeat,original,1188,,
DB12-JIXWUJ02_clean_repeat,new,5165,2531.0,6.0
DB0-m9_o3_o17_f0_sra.sym.79_repeat,original,4292,,
DB0-m2_o14_o18_f0_pcu.sym.38_repeat,new,1031,538.0,2.0
DB1-Zn2O8-AZO_A-fum_A_No166_repeat,original,4906,,
DB0-m29_o84_o150_f0_pts.sym.13_repeat,original,301,,
DB0-m3_o152_o23_f0_fsc.sym.8_repeat,new,2595,1328.0,3.0
DB0-m2_o2_o17_f0_pcu.sym.78_repeat,new,1473,778.0,2.0
DB0-m29_o83_o87_f0_pts.sym.50_repeat,original,284,,
DB0-m3_o155_o470_f0_fsc.sym.3_repeat,new,2647,1365.0,3.0
DB0-m3_o150_o6_f0_fsc.sym.93_repeat,original,2551,,
DB12-c6cc02494g_c6cc02494g3_freeONLY_repeat,original,5225,,
DB0-m3_o3_o14_f0_nbo.sym.39_repeat,original,3444,,
DB0-m2_o7_o28_f0_pcu.sym.32_repeat,new,1814,970.0,2.0
DB15-kag_N123_E63_opt_repeat,new,5352,2620.0,6.0
DB0-m3_o11_o23_f0_pcu.sym.146_repeat,original,2073,,
DB5-hypotheticalMOF_8900_1_0_0_13_17_7_repeat,new,5799,2841.0,6.0
DB0-m3_o16_o50_f0_fsc.sym.10_repeat,original,2841,,
DB0-m3_o6_o16_f0_pcu.sym.75_repeat,original,3807,,
DB0-m3_o8_o17_f0_pcu.sym.145_repeat,original,3969,,
DB0-m2_o22_o26_f0_pcu.sym.2_repeat,original,1339,,
DB0-m3_o13_o27_f0_pcu.sym.102_repeat,new,2340,1173.0,3.0
DB1-Cu2O8N2-irmof20_A-irmof6_A_No149_repeat,original,4814,,
DB0-m3_o7_o24_f0_nbo.sym.70_repeat,new,3918,2100.0,5.0
DB0-m3_o24_o51_f0_fsc.sym.49_repeat,new,3239,1699.0,4.0
DB0-m3_o11_o22_f0_pcu.sym.24_repeat,original,2064,,
DB0-m3_o18_o150_f0_fsc.sym.61_repeat,original,2922,,
DB0-m3_o14_o16_f0_pcu.sym.20_repeat,original,2465,,
DB5-hypotheticalMOF_5009068_2_0_0_15_15_12_repeat,new,5544,2706.0,6.0
DB0-m29_o83_o430_f0_pts.sym.76_repeat,new,258,139.0,1.0
DB0-m29_o90_o43_f0_pts.sym.80_repeat,new,508,291.0,1.0
DB0-m3_o13_o45_f0_fsc.sym.10_repeat,original,2347,,
DB0-m29_o80_o151_f0_pts.sym.89_repeat,new,100,44.0,1.0
DB0-m3_o1_o28_f0_nbo.sym.36_repeat,original,3040,,
DB0-m29_o97_o52_f0_pts.sym.31_repeat,original,745,,
DB0-m3_o11_o29_f0_pcu.sym.46_repeat,original,2167,,
DB5-hypotheticalMOF_5040100_0_0_1_15_13_6_repeat,new,5633,2755.0,6.0
DB0-m2_o23_o29_f0_pcu.sym.68_repeat,original,1376,,
DB0-m3_o8_o21_f0_pcu.sym.3_repeat,original,3979,,
DB1-Cu2O8-irmof6_A-mofHTB_No19_repeat,new,4592,2407.0,5.0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No232_repeat,original,5095,,
DB6-cuf_7807_repeat,original,5937,,
DB0-m9_o2_o25_f0_sra.sym.131_repeat,original,4284,,
DB0-m2_o17_o22_f0_nbo.sym.163_repeat,new,1158,613.0,2.0
DB0-m2_o8_o22_f0_pcu.sym.116_repeat,new,1859,1003.0,3.0
DB7-ddmof_5952_repeat,original,6080,,
DB0-m3_o1510_o23_f0_fsc.sym.40_repeat,original,2553,,
DB13-nbo-Syn036189_repeat,original,5330,,
DB0-m2_o27_o28_f0_pcu.sym.57_repeat,original,1438,,
DB12-FEFDEB_manual_repeat,original,5149,,
DB0-m29_o88_o143_f0_pts.sym.27_repeat,original,367,,
DB1-Cu2O8N2-irmof8_A-TED_A_No16_repeat,original,4825,,
DB0-m3_o8_o25_f0_pcu.sym.87_repeat,original,3993,,
DB0-m29_o88_o46_f0_pts.sym.108_repeat,original,403,,
DB1-Cu2O8N2-DPAC_A-irmof10_A_No406_repeat,original,4709,,
DB0-m3_o500_o23_f0_fsc.sym.8_repeat,original,3694,,
DB0-m2_o12_o139_f0_fsc_repeat,new,950,493.0,1.0
DB0-m3_o17_o146_f0_fsc.sym.64_repeat,new,2860,1495.0,3.0
DB0-m15_o28_o89_f0_fsc_repeat,new,20,8.0,1.0
DB0-m29_o82_o53_f0_pts.sym.58_repeat,original,230,,
DB0-m9_o20_o22_f0_sra.sym.110_repeat,original,4246,,
DB0-m29_o96_o1490_f0_pts.sym.85_repeat,original,669,,
DB0-m29_o82_o470_f0_pts.sym.68_repeat,new,219,112.0,1.0
DB1-Zn2O8N2-irmof10_A-irmof8_A_No375_repeat,original,5079,,
DB0-m3_o9_o27_f0_pcu.sym.60_repeat,new,4120,2205.0,5.0
DB0-m3_o10_o18_f0_pcu.sym.12_repeat,original,1963,,
DB0-m3_o520_o14_f0_fsc.sym.76_repeat,original,3721,,
DB0-m3_o7_o17_f0_pcu.sym.24_repeat,new,3893,2084.0,5.0
DB1-Cu2O8-ADC_A-BDC_A_No1121_repeat,original,4449,,
DB0-m29_o91_o46_f0_pts.sym.51_repeat,new,586,336.0,1.0
DB0-m3_o11_o13_f0_pcu.sym.59_repeat,original,2025,,
DB1-Zn2O8N2-ADC_A-irmof20_A_No867_repeat,new,5011,2484.0,5.0
DB0-m3_o25_o149_f0_fsc.sym.70_repeat,original,3265,,
DB0-m3_o90_o23_f0_fsc.sym.1_repeat,original,4026,,
DB0-m3_o84_o13_f0_fsc.sym.10_repeat,new,3942,2112.0,5.0
DB0-m3_o470_o159_f0_fsc.sym.49_repeat,new,3581,1897.0,4.0
DB0-m3_o3_o22_f0_nbo.sym.87_repeat,new,3459,1820.0,4.0
DB0-m29_o99_o151_f0_pts.sym.71_repeat,new,778,426.0,1.0
DB0-m3_o18_o26_f0_pcu.sym.24_repeat,new,2942,1536.0,4.0
DB0-m2_o13_o58_f0_pcu_repeat,new,1019,530.0,2.0
DB0-m2_o40_o41_f0_fof.sym.51_repeat,new,1607,852.0,2.0
DB0-m3_o1520_o25_f0_fsc.sym.41_repeat,original,2576,,
DB0-m3_o17_o24_f0_nbo.sym.110_repeat,original,2886,,
DB0-m3_o440_o22_f0_fsc.sym.55_repeat,original,3528,,
DB12-KAVGAQ_clean_repeat,original,5166,,
DB1-Zn2O8-AZO_A-irmof7_A_No14_repeat,original,4919,,
DB0-m2_o2_o23_f0_nbo.sym.19_repeat,new,1492,789.0,2.0
DB0-m3_o24_o78_f0_fsc.sym.29_repeat,original,3247,,
DB0-m3_o4_o1470_f0_fsc.sym.12_repeat,original,3631,,
DB0-m3_o23_o23_f0_pcu.sym.29_repeat,new,3170,1667.0,4.0
DB0-m3_o11_o26_f0_pcu.sym.92_repeat,original,2111,,
DB1-Zn2O8-ADC_A-irmof6_A_No821_repeat,original,4873,,
DB1-Zn2O8-AZO_A-DPAC_A_No264_repeat,original,4891,,
DB1-Cu2N8-ADC_B-DPAC_B_No1350_repeat,original,4386,,
DB0-m2_o3_o3_f0_pcu.sym.2_repeat,original,1594,,
DB0-m29_o90_o470_f0_pts.sym.59_repeat,new,518,296.0,1.0
DB0-m29_o84_o53_f0_pts.sym.20_repeat,original,322,,
DB0-m3_o52_o159_f0_fsc.sym.1_repeat,original,3741,,
DB0-m3_o1_o21_f0_pcu.sym.15_repeat,new,3007,1575.0,4.0
DB13-cds-Syn028162_repeat,new,5256,2563.0,6.0
DB0-m3_o6_o14_f0_pcu.sym.113_repeat,original,3795,,
DB0-m29_o82_o470_f0_pts.sym.67_repeat,new,218,111.0,1.0
DB1-Zn2O8N2-ADC_A-irmof10_A_No496_repeat,original,5006,,
DB0-m29_o91_o108_f0_pts.sym.40_repeat,original,569,,
DB0-m29_o88_o111_f0_pts.sym.22_repeat,new,361,203.0,1.0
DB1-Cu2O8-irmof14_A-irmof20_A_No76_repeat,original,4580,,
DB0-m3_o3_o11_f0_pcu.sym.1_repeat,original,3434,,
DB0-m3_o20_o47_f0_fsc.sym.14_repeat,new,3095,1627.0,4.0
DB0-m3_o7_o22_f0_nbo.sym.157_repeat,original,3906,,
DB0-m2_o14_o24_f0_pcu.sym.52_repeat,original,1053,,
DB0-m3_o23_o26_f0_pcu.sym.106_repeat,original,3182,,
DB0-m29_o99_o143_f0_pts.sym.10_repeat,new,760,416.0,1.0
DB1-Cu2O8N2-DPAC_A-irmof14_A_No592_repeat,original,4732,,
DB0-m3_o9_o22_f0_nbo.sym.93_repeat,new,4106,2198.0,5.0
DB0-m3_o7_o14_f0_pcu.sym.48_repeat,original,3882,,
DB0-m2_o26_o26_f0_pcu.sym.20_repeat,new,1427,753.0,2.0
DB0-m3_o11_o15_f0_nbo.sym.16_repeat,new,2035,1096.0,3.0
DB0-m3_o6_o15_f0_pcu.sym.52_repeat,original,3804,,
DB0-m29_o82_o46_f0_pts.sym.2_repeat,original,215,,
DB0-m2_o4_o17_f0_nbo.sym.123_repeat,new,1615,859.0,2.0
DB1-Cu2O8N2-DPAC_A-irmof20_A_No546_repeat,original,4740,,
DB0-m2_o6_o20_f0_nbo.sym.79_repeat,original,1718,,
DB0-m3_o16_o27_f0_pcu.sym.75_repeat,new,2819,1472.0,3.0
DB1-Cu2O8N2-ADC_A-irmof7_A_No175_repeat,new,4635,2412.0,5.0
DB0-m3_o20_o25_f0_nbo.sym.103_repeat,original,3083,,
DB0-m3_o160_o49_f0_fsc.sym.5_repeat,new,2759,1441.0,3.0
DB0-m2_o6_o17_f0_pcu.sym.49_repeat,original,1703,,
DB0-m3_o23_o27_f0_pcu.sym.89_repeat,new,3188,1676.0,4.0
DB5-hypotheticalMOF_5025573_2_0_0_27_15_4_repeat,original,5598,,
DB7-ddmof_5262_repeat,original,6071,,
DB0-m3_o11_o28_f0_pcu.sym.103_repeat,new,2119,1121.0,3.0
DB0-m29_o82_o143_f0_pts.sym.79_repeat,original,197,,
DB0-m29_o97_o420_f0_pts.sym.27_repeat,original,726,,
DB0-m3_o1520_o159_f0_fsc.sym.1_repeat,new,2571,1313.0,3.0
DB0-m18_o28_o108_f0_fsc_repeat,new,50,21.0,1.0
DB1-Zn2O8-irmof10_A-irmof7_A_No495_repeat,original,4961,,
DB0-m2_o11_o23_f0_nbo.sym.142_repeat,new,888,478.0,1.0
DB0-m9_o14_o22_f0_sra.sym.17_repeat,original,4184,,
DB0-m29_o90_o470_f0_pts.sym.46_repeat,original,517,,
DB0-m3_o3_o26_f0_pcu.sym.98_repeat,new,3472,1827.0,4.0
DB0-m29_o81_o147_f0_pts.sym.82_repeat,new,140,69.0,1.0
DB0-m3_o155_o46_f0_fsc.sym.14_repeat,new,2645,1363.0,3.0
DB0-m9_o5_o11_f0_sra.sym.17_repeat,new,4309,2308.0,5.0
DB7-ddmof_16671_repeat,new,5991,2947.0,6.0
DB0-m29_o89_o52_f0_pts.sym.28_repeat,new,464,270.0,1.0
DB0-m3_o32_o32_pto.sym.179_repeat,new,3405,1787.0,4.0
DB0-m3_o25_o140_f0_fsc_repeat,new,3264,1710.0,4.0
DB0-m29_o91_o53_f0_pts.sym.56_repeat,new,595,343.0,1.0
DB0-m29_o89_o450_f0_pts.sym.31_repeat,new,451,261.0,1.0
DB1-Cu2O8-ADC_A-BDC_A_No954_repeat,new,4457,2380.0,5.0
DB0-m3_o21_o1470_f0_fsc.sym.1_repeat,new,3099,1630.0,4.0
DB0-m29_o84_o45_f0_pts.sym.91_repeat,original,313,,
DB0-m3_o1_o11_f0_nbo.sym.39_repeat,new,2981,1558.0,4.0
DB0-m3_o25_o149_f0_fsc.sym.7_repeat,new,3266,1711.0,4.0
DB0-m29_o89_o450_f0_pts.sym.8_repeat,new,452,262.0,1.0
DB1-Zn2O8-AZO_A-irmof6_A_No350_repeat,original,4913,,
DB0-m2_o11_o23_f0_pcu.sym.140_repeat,original,891,,
DB0-m3_o22_o27_f0_nbo.sym.100_repeat,original,3159,,
DB0-m3_o44_o159_f0_fsc.sym.33_repeat,new,3537,1871.0,4.0
DB6-cuf_3994_repeat,new,5868,2881.0,6.0
DB5-hypotheticalMOF_5061670_2_1_2_18_25_2_repeat,new,5697,2786.0,6.0
DB0-m2_o13_o21_f0_pcu.sym.9_repeat,original,1000,,
DB0-m3_o7_o11_f0_pcu.sym.11_repeat,new,3871,2071.0,5.0
DB0-m2_o2_o19_f0_nbo.sym.30_repeat,original,1477,,
DB5-hypotheticalMOF_25521_0_0_1_14_13_4_repeat,new,5477,2668.0,6.0
DB1-Zn2O8N2-DPAC_A-pcn6_A_No31_repeat,new,5073,2509.0,6.0
DB1-Zn4O13-irmof7_A-irmof8_A_No434_repeat,new,5129,2526.0,6.0
DB0-m3_o6_o8_f0_pcu.sym.49_repeat,new,3859,2065.0,5.0
DB0-m3_o7_o14_f0_nbo.sym.101_repeat,new,3879,2077.0,5.0
DB0-m3_o4_o23_f0_nbo.sym.86_repeat,new,3654,1938.0,4.0
DB13-nbo-Syn031316_repeat,original,5323,,
DB0-m2_o20_o24_f0_nbo.sym.76_repeat,new,1294,684.0,2.0
DB15-pcu_N123_E41_unopt_repeat,original,5362,,
DB1-Zn2O8N2-irmof14_A-irmof20_A_No34_repeat,original,5088,,
DB0-m2_o9_o17_f0_pcu.sym.90_repeat,new,1908,1036.0,3.0
DB0-m3_o7_o10_f0_pcu.sym.71_repeat,original,3868,,
DB0-m9_o18_o20_f0_sra.sym.83_repeat,original,4212,,
DB0-m29_o88_o143_f0_pts.sym.75_repeat,new,369,209.0,1.0
DB0-m3_o104_o23_f0_fsc.sym.36_repeat,new,1938,1052.0,3.0
DB0-m2_o17_o20_f0_nbo.sym.26_repeat,new,1152,609.0,2.0
DB0-m3_o48_o156_f0_fsc.sym.13_repeat,new,3605,1914.0,4.0
DB0-m3_o1500_o159_f0_fsc.sym.22_repeat,original,2532,,
DB7-ddmof_1672_repeat,new,5992,2948.0,6.0
DB0-m29_o82_o100_f0_pts.sym.19_repeat,new,192,96.0,1.0
DB0-m29_o81_o51_f0_pts.sym.80_repeat,new,175,90.0,1.0
DB0-m3_o450_o155_f0_fsc.sym.30_repeat,original,3545,,
DB1-Zn2O8-irmof8_A-pcn6_B_No12_repeat,original,4997,,
DB0-m3_o88_o17_f0_fsc.sym.18_repeat,original,3947,,
DB0-m3_o3_o11_f0_pcu.sym.69_repeat,new,3438,1807.0,4.0
DB5-hypotheticalMOF_25962_1_0_1_16_21_5_repeat,new,5478,2669.0,6.0
DB6-cuf_7122_repeat,original,5927,,
DB0-m3_o17_o45_f0_fsc.sym.39_repeat,original,2903,,
DB0-m3_o153_o15_f0_fsc.sym.12_repeat,original,2620,,
DB0-m2_o17_o23_f0_pcu.sym.113_repeat,original,1165,,
DB0-m3_o15_o24_f0_nbo.sym.41_repeat,new,2706,1407.0,3.0
DB1-Cu2O8-BTC_B-irmof8_A_No13_repeat,original,4530,,
DB0-m2_o5_o23_f0_nbo.sym.94_repeat,new,1662,888.0,2.0
DB0-m29_o90_o43_f0_pts.sym.85_repeat,new,509,292.0,1.0
DB0-m29_o81_o44_f0_pts.sym.23_repeat,original,167,,
DB1-Zn2O8-AZO_A-irmof20_A_No412_repeat,original,4910,,
DB0-m9_o13_o23_f0_sra.sym.35_repeat,new,4170,2233.0,5.0
DB0-m3_o13_o19_f0_pcu.sym.58_repeat,new,2319,1160.0,3.0
DB0-m3_o96_o6_f0_fsc.sym.23_repeat,original,4076,,
