wandb: Appending key for api.wandb.ai to your netrc file: /home/mmm9886/.netrc
wandb: Currently logged in as: mashrafimonon (mashrafimonon-new-york-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /scratch/mmm9886/Chignolin_Trajectory/SOAP_research/Attention_Aggregation/wandb/run-20250709_152203-jcie7b19
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run distinctive-wood-19
wandb: ⭐️ View project at https://wandb.ai/mashrafimonon-new-york-university/mof-settransformer
wandb: 🚀 View run at https://wandb.ai/mashrafimonon-new-york-university/mof-settransformer/runs/jcie7b19
=== MOF SetTransformer Training Pipeline ===

Loading targets from: ../id_labels.csv
CSV columns: ['id', 'label']
CSV shape: (3089, 2)
First few rows:
                                               id      label
0  DB5-hypotheticalMOF_17652_0_0_1_21_9_7_repeat   13.791591
1             DB0-m2_o8_o23_f0_pcu.sym.80_repeat    3.786996
2         DB0-m29_o90_o1500_f0_pts.sym.31_repeat    9.382537
3             DB0-m3_o48_o25_f0_fsc.sym.3_repeat   11.650365
4             DB0-m2_o1_o9_f0_nbo.sym.104_repeat    1.412915
Using 'id' column for filenames and 'label' column for targets
Loaded 3089 target values
Target range: 0.006 to 37.706
Example filename mappings:
  'DB5-hypotheticalMOF_17652_0_0_1_21_9_7_repeat.cif' -> 13.79159108
  'DB0-m2_o8_o23_f0_pcu.sym.80_repeat.cif' -> 3.786995708
  'DB0-m29_o90_o1500_f0_pts.sym.31_repeat.cif' -> 9.382537337
Total CIF files found: 3089
CIF files with targets: 3089
Data split:
  Train files: 2471 (80.0%)
  Test files: 618 (20.0%)
✓ Verified no data leakage between splits
Determining all unique SOAP columns across ENTIRE dataset...
Processing ALL 3089 files to find unique columns...
Processed 0/3089 files, found 0 unique columns so far...
Processed 100/3089 files, found 188 unique columns so far...
Processed 200/3089 files, found 236 unique columns so far...
Processed 300/3089 files, found 282 unique columns so far...
Processed 400/3089 files, found 298 unique columns so far...
Processed 500/3089 files, found 300 unique columns so far...
Processed 600/3089 files, found 312 unique columns so far...
Processed 700/3089 files, found 318 unique columns so far...
Processed 800/3089 files, found 332 unique columns so far...
Processed 900/3089 files, found 332 unique columns so far...
Processed 1000/3089 files, found 352 unique columns so far...
Processed 1100/3089 files, found 354 unique columns so far...
Processed 1200/3089 files, found 372 unique columns so far...
Processed 1300/3089 files, found 386 unique columns so far...
Processed 1400/3089 files, found 394 unique columns so far...
Processed 1500/3089 files, found 420 unique columns so far...
Processed 1600/3089 files, found 424 unique columns so far...
Processed 1700/3089 files, found 424 unique columns so far...
Processed 1800/3089 files, found 450 unique columns so far...
Processed 1900/3089 files, found 450 unique columns so far...
Processed 2000/3089 files, found 450 unique columns so far...
Processed 2100/3089 files, found 452 unique columns so far...
Processed 2200/3089 files, found 456 unique columns so far...
Processed 2300/3089 files, found 458 unique columns so far...
Processed 2400/3089 files, found 464 unique columns so far...
Processed 2500/3089 files, found 466 unique columns so far...
Processed 2600/3089 files, found 466 unique columns so far...
Processed 2700/3089 files, found 470 unique columns so far...
Processed 2800/3089 files, found 472 unique columns so far...
Processed 2900/3089 files, found 482 unique columns so far...
Processed 3000/3089 files, found 484 unique columns so far...
Found 484 unique SOAP columns across ALL files
Initialized SetTransformerAggregation with:
  SOAP dimension: 484
  Unique columns: 484
  channels: 484
  num_seed_points: 1
  num_encoder_blocks: 1
  num_decoder_blocks: 1
  heads: 4
  concat: True
  layer_norm: True
  dropout: 0.3
Initialized prediction head with input dim: 484
Starting end-to-end training for 500 epochs...
Train files: 2471, Test files: 618
Using batch size: 100
Epoch 1/500: Train Loss: 11.292528, Test Loss: 6.113431, Train R²: -2.5488, Test R²: -0.0235, LR: 5.00e-01
Epoch 156/500: Train Loss: 5.766433, Test Loss: 6.673016, Train R²: -0.0457, Test R²: -0.4154, LR: 2.50e-01
Epoch 157/500: Train Loss: 5.852899, Test Loss: 6.461706, Train R²: -0.1142, Test R²: -0.3310, LR: 2.50e-01
Epoch 158/500: Train Loss: 5.789837, Test Loss: 6.089214, Train R²: -0.0675, Test R²: -0.1666, LR: 2.50e-01
Epoch 159/500: Train Loss: 5.736320, Test Loss: 5.938861, Train R²: -0.0075, Test R²: -0.0841, LR: 2.50e-01
Epoch 160/500: Train Loss: 5.770959, Test Loss: 5.947725, Train R²: -0.0015, Test R²: -0.0894, LR: 2.50e-01
Epoch 161/500: Train Loss: 5.764812, Test Loss: 6.131459, Train R²: -0.0008, Test R²: -0.1868, LR: 2.50e-01
Epoch 162/500: Train Loss: 5.737751, Test Loss: 6.336090, Train R²: -0.0122, Test R²: -0.2786, LR: 2.50e-01
Epoch 163/500: Train Loss: 5.755528, Test Loss: 6.304876, Train R²: -0.0424, Test R²: -0.2651, LR: 2.50e-01
Epoch 164/500: Train Loss: 5.759299, Test Loss: 6.025455, Train R²: -0.0385, Test R²: -0.1343, LR: 2.50e-01
Epoch 165/500: Train Loss: 5.742179, Test Loss: 5.967957, Train R²: -0.0032, Test R²: -0.1015, LR: 2.50e-01
Epoch 166/500: Train Loss: 5.820140, Test Loss: 6.073999, Train R²: -0.0163, Test R²: -0.1592, LR: 2.50e-01
Epoch 167/500: Train Loss: 5.696668, Test Loss: 6.190833, Train R²: -0.0012, Test R²: -0.2142, LR: 2.50e-01
Epoch 168/500: Train Loss: 5.717566, Test Loss: 6.127024, Train R²: -0.0199, Test R²: -0.1847, LR: 2.50e-01
Epoch 169/500: Train Loss: 5.738290, Test Loss: 6.038927, Train R²: -0.0119, Test R²: -0.1414, LR: 1.25e-01
Epoch 170/500: Train Loss: 5.785043, Test Loss: 6.038494, Train R²: -0.0282, Test R²: -0.1412, LR: 1.25e-01
Epoch 171/500: Train Loss: 5.647599, Test Loss: 6.039719, Train R²: 0.0112, Test R²: -0.1418, LR: 1.25e-01
Epoch 172/500: Train Loss: 5.690497, Test Loss: 6.052948, Train R²: 0.0023, Test R²: -0.1486, LR: 1.25e-01
Epoch 173/500: Train Loss: 5.684860, Test Loss: 6.072603, Train R²: 0.0106, Test R²: -0.1585, LR: 1.25e-01
Epoch 174/500: Train Loss: 5.849104, Test Loss: 6.112583, Train R²: -0.0525, Test R²: -0.1779, LR: 1.25e-01
Epoch 175/500: Train Loss: 5.736784, Test Loss: 6.129561, Train R²: -0.0099, Test R²: -0.1859, LR: 1.25e-01
Epoch 176/500: Train Loss: 5.737832, Test Loss: 6.113536, Train R²: -0.0119, Test R²: -0.1783, LR: 1.25e-01
Epoch 177/500: Train Loss: 5.736833, Test Loss: 6.078302, Train R²: -0.0100, Test R²: -0.1613, LR: 1.25e-01
Epoch 178/500: Train Loss: 5.742847, Test Loss: 6.026235, Train R²: -0.0070, Test R²: -0.1347, LR: 1.25e-01
Epoch 179/500: Train Loss: 5.738612, Test Loss: 6.016734, Train R²: -0.0018, Test R²: -0.1296, LR: 1.25e-01
Epoch 180/500: Train Loss: 5.681098, Test Loss: 6.040430, Train R²: 0.0093, Test R²: -0.1422, LR: 1.25e-01
Epoch 181/500: Train Loss: 5.756440, Test Loss: 6.032950, Train R²: -0.0049, Test R²: -0.1383, LR: 1.25e-01
Epoch 182/500: Train Loss: 5.634259, Test Loss: 6.065285, Train R²: 0.0181, Test R²: -0.1548, LR: 1.25e-01
Epoch 183/500: Train Loss: 5.735859, Test Loss: 6.105216, Train R²: -0.0049, Test R²: -0.1743, LR: 1.25e-01
Epoch 184/500: Train Loss: 5.736434, Test Loss: 6.123781, Train R²: -0.0090, Test R²: -0.1832, LR: 1.25e-01
Epoch 185/500: Train Loss: 5.737436, Test Loss: 6.132632, Train R²: -0.0112, Test R²: -0.1873, LR: 1.25e-01
Epoch 186/500: Train Loss: 5.797999, Test Loss: 6.079200, Train R²: -0.0505, Test R²: -0.1617, LR: 1.25e-01
Epoch 187/500: Train Loss: 5.718285, Test Loss: 6.020484, Train R²: 0.0048, Test R²: -0.1317, LR: 1.25e-01
Epoch 188/500: Train Loss: 5.801226, Test Loss: 6.021077, Train R²: -0.0086, Test R²: -0.1320, LR: 1.25e-01
Epoch 189/500: Train Loss: 5.741078, Test Loss: 6.062698, Train R²: -0.0006, Test R²: -0.1535, LR: 1.25e-01
Epoch 190/500: Train Loss: 5.720736, Test Loss: 6.613472, Train R²: -0.0011, Test R²: -0.4005, LR: 1.25e-01
Epoch 191/500: Train Loss: 6.064390, Test Loss: 7.476307, Train R²: -0.1790, Test R²: -0.7489, LR: 1.25e-01
Epoch 192/500: Train Loss: 6.199709, Test Loss: 6.396948, Train R²: -0.3057, Test R²: -0.3044, LR: 1.25e-01
Epoch 193/500: Train Loss: 5.750046, Test Loss: 5.867216, Train R²: -0.0441, Test R²: -0.0300, LR: 1.25e-01
Epoch 194/500: Train Loss: 5.892299, Test Loss: 5.900230, Train R²: -0.0256, Test R²: -0.0045, LR: 1.25e-01
Epoch 195/500: Train Loss: 6.057972, Test Loss: 5.870173, Train R²: -0.0732, Test R²: -0.0355, LR: 1.25e-01
Epoch 196/500: Train Loss: 5.886055, Test Loss: 6.179126, Train R²: -0.0267, Test R²: -0.2088, LR: 1.25e-01
Epoch 197/500: Train Loss: 5.615287, Test Loss: 6.209730, Train R²: 0.0282, Test R²: -0.2228, LR: 1.25e-01
Epoch 198/500: Train Loss: 5.746109, Test Loss: 6.415020, Train R²: -0.0232, Test R²: -0.3119, LR: 1.25e-01
Epoch 199/500: Train Loss: 5.780967, Test Loss: 6.424181, Train R²: -0.0579, Test R²: -0.3157, LR: 1.25e-01
Epoch 200/500: Train Loss: 5.782501, Test Loss: 6.622403, Train R²: -0.0591, Test R²: -0.3951, LR: 1.25e-01
Epoch 201/500: Train Loss: 5.824140, Test Loss: 5.902603, Train R²: -0.0991, Test R²: -0.0620, LR: 1.25e-01
Epoch 202/500: Train Loss: 5.802416, Test Loss: 6.109343, Train R²: -0.0057, Test R²: -0.1763, LR: 1.25e-01
Epoch 203/500: Train Loss: 5.730281, Test Loss: 6.039385, Train R²: -0.0037, Test R²: -0.1416, LR: 1.25e-01
Epoch 204/500: Train Loss: 5.737174, Test Loss: 5.992796, Train R²: -0.0033, Test R²: -0.1161, LR: 1.25e-01
Epoch 205/500: Train Loss: 5.737588, Test Loss: 6.237637, Train R²: 0.0013, Test R²: -0.2353, LR: 1.25e-01
Epoch 206/500: Train Loss: 5.750602, Test Loss: 6.265425, Train R²: -0.0278, Test R²: -0.2477, LR: 1.25e-01
Epoch 207/500: Train Loss: 5.751087, Test Loss: 6.079585, Train R²: -0.0306, Test R²: -0.1619, LR: 1.25e-01
Epoch 208/500: Train Loss: 5.736611, Test Loss: 5.971086, Train R²: -0.0064, Test R²: -0.1034, LR: 1.25e-01
Epoch 209/500: Train Loss: 5.752877, Test Loss: 6.048242, Train R²: -0.0000, Test R²: -0.1462, LR: 1.25e-01
Epoch 210/500: Train Loss: 5.736465, Test Loss: 6.197955, Train R²: -0.0034, Test R²: -0.2174, LR: 1.25e-01
Epoch 211/500: Train Loss: 5.744489, Test Loss: 6.238587, Train R²: -0.0212, Test R²: -0.2358, LR: 1.25e-01
Epoch 212/500: Train Loss: 5.750086, Test Loss: 6.062360, Train R²: -0.0276, Test R²: -0.1534, LR: 1.25e-01
Epoch 213/500: Train Loss: 5.735924, Test Loss: 5.967895, Train R²: -0.0046, Test R²: -0.1015, LR: 1.25e-01
Epoch 214/500: Train Loss: 5.754240, Test Loss: 6.095426, Train R²: -0.0001, Test R²: -0.1696, LR: 1.25e-01
Epoch 215/500: Train Loss: 5.736203, Test Loss: 6.188988, Train R²: -0.0080, Test R²: -0.2133, LR: 1.25e-01
Epoch 216/500: Train Loss: 5.743624, Test Loss: 6.123894, Train R²: -0.0200, Test R²: -0.1832, LR: 1.25e-01
Epoch 217/500: Train Loss: 5.737451, Test Loss: 6.014949, Train R²: -0.0112, Test R²: -0.1286, LR: 1.25e-01
Epoch 218/500: Train Loss: 5.740296, Test Loss: 6.032910, Train R²: -0.0011, Test R²: -0.1383, LR: 1.25e-01
Epoch 219/500: Train Loss: 5.750067, Test Loss: 6.176897, Train R²: -0.0057, Test R²: -0.2078, LR: 1.25e-01
Epoch 220/500: Train Loss: 5.742242, Test Loss: 6.075572, Train R²: -0.0183, Test R²: -0.1599, LR: 1.25e-01
Epoch 221/500: Train Loss: 5.735767, Test Loss: 6.003420, Train R²: -0.0059, Test R²: -0.1222, LR: 1.25e-01
Epoch 222/500: Train Loss: 5.742603, Test Loss: 6.075014, Train R²: -0.0006, Test R²: -0.1597, LR: 1.25e-01
Epoch 223/500: Train Loss: 5.735727, Test Loss: 5.986689, Train R²: -0.0058, Test R²: -0.1126, LR: 1.25e-01
Epoch 224/500: Train Loss: 5.743164, Test Loss: 6.504807, Train R²: 0.0030, Test R²: -0.3483, LR: 1.25e-01
Epoch 225/500: Train Loss: 5.798922, Test Loss: 6.317194, Train R²: -0.0758, Test R²: -0.2705, LR: 1.25e-01
Epoch 226/500: Train Loss: 5.762598, Test Loss: 5.985582, Train R²: -0.0401, Test R²: -0.1119, LR: 1.25e-01
Epoch 227/500: Train Loss: 5.740811, Test Loss: 5.945883, Train R²: 0.0021, Test R²: -0.0883, LR: 1.25e-01
Epoch 228/500: Train Loss: 5.747519, Test Loss: 6.148052, Train R²: 0.0059, Test R²: -0.1945, LR: 1.25e-01
Epoch 229/500: Train Loss: 5.738931, Test Loss: 6.312914, Train R²: -0.0143, Test R²: -0.2686, LR: 1.25e-01
Epoch 230/500: Train Loss: 5.783966, Test Loss: 6.187708, Train R²: -0.0457, Test R²: -0.2127, LR: 1.25e-01
Epoch 231/500: Train Loss: 5.752029, Test Loss: 6.018361, Train R²: -0.0212, Test R²: -0.1305, LR: 1.25e-01
Epoch 232/500: Train Loss: 5.698444, Test Loss: 5.935623, Train R²: 0.0065, Test R²: -0.0822, LR: 1.25e-01
Epoch 233/500: Train Loss: 5.773005, Test Loss: 6.080758, Train R²: -0.0015, Test R²: -0.1625, LR: 1.25e-01
Epoch 234/500: Train Loss: 5.756129, Test Loss: 6.297546, Train R²: -0.0114, Test R²: -0.2619, LR: 1.25e-01
Epoch 235/500: Train Loss: 5.740910, Test Loss: 6.276483, Train R²: -0.0347, Test R²: -0.2526, LR: 1.25e-01
Epoch 236/500: Train Loss: 5.782741, Test Loss: 6.107019, Train R²: -0.0449, Test R²: -0.1752, LR: 1.25e-01
Epoch 237/500: Train Loss: 5.767024, Test Loss: 5.985758, Train R²: -0.0174, Test R²: -0.1120, LR: 1.25e-01
Epoch 238/500: Train Loss: 5.814620, Test Loss: 6.027194, Train R²: -0.0205, Test R²: -0.1352, LR: 1.25e-01
Epoch 239/500: Train Loss: 5.738279, Test Loss: 6.139468, Train R²: -0.0018, Test R²: -0.1905, LR: 1.25e-01
Epoch 240/500: Train Loss: 5.734005, Test Loss: 6.156785, Train R²: -0.0115, Test R²: -0.1985, LR: 1.25e-01
Epoch 241/500: Train Loss: 5.754279, Test Loss: 5.911266, Train R²: -0.0131, Test R²: -0.0674, LR: 1.25e-01
Epoch 242/500: Train Loss: 5.794115, Test Loss: 6.079768, Train R²: -0.0049, Test R²: -0.1620, LR: 1.25e-01
Epoch 243/500: Train Loss: 5.754821, Test Loss: 6.344463, Train R²: -0.0182, Test R²: -0.2822, LR: 1.25e-01
Epoch 244/500: Train Loss: 5.756705, Test Loss: 6.316033, Train R²: -0.0439, Test R²: -0.2700, LR: 1.25e-01
Epoch 245/500: Train Loss: 5.768422, Test Loss: 6.178187, Train R²: -0.0439, Test R²: -0.2084, LR: 1.25e-01
Epoch 246/500: Train Loss: 5.723016, Test Loss: 6.047645, Train R²: -0.0157, Test R²: -0.1459, LR: 1.25e-01
Early stopping at epoch 246

============================================================
TRAINING COMPLETED!
============================================================
Best test loss: 5.866437
Final test R²: -0.1459
Final test MAE: 6.5365
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mdistinctive-wood-19[0m at: [34mhttps://wandb.ai/mashrafimonon-new-york-university/mof-settransformer/runs/jcie7b19[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20250709_152203-jcie7b19/logs[0m
